Customer ID,Name,Email,Phone,Address
260,"""Lisa Chung""",shannon75@yahoo.com,0000000000,"""2266 Morgan Turnpike Suite 626 Alexisburgh Or 24606"""
212,"""Kyle Daugherty""",walkerandrew@yahoo.com,0000000000,"""5557 Steven Summit Clarkburgh Ms 34015"""
497,"""Miss Sheri Yoder Md""",noemail@example.com,0000000000,"""96702 Allen Island Port Kathy Me 06009"""
350,"""Joshua Guerrero""",kimberly12@yahoo.com,0000000000,"""29462 Mary Ramp Apt. 556 Port Judytown Il 94305"""
202,"""Brittany Fitzgerald""",barnesmegan@ramos.com,0000000000,"""38241 Scott Harbor Lake William Sc 98389"""
421,"""Emily Ortega""",ryanford@hotmail.com,0000000000,"""851 Jamie Coves Lake Amanda Az 06216"""
288,"""Krista Barber""",kristin96@yahoo.com,0000000000,"""57303 Hampton Terrace Apt. 792 Randyberg In 58045"""
145,"""David Smith""",kathyharrison@gmail.com,5704120092,"""6784 Fletcher Manors West Teresa Ms 16902"""
237,"""Mary Garcia""",qobrien@yahoo.com,0000000000,"""0577 Shelby Via Suite 039 North Crystal Ct 38810"""
146,"""Jennifer Brown""","""lynndaugherty@hotmail.com""",7756620563,"""59503 Martin Coves East Carlaport Oh 26941"""
100,"""Kylie Rogers""",gmurphy@yahoo.com,7303379337,"""636 Margaret Avenue Suite 015 New Dariusport Id 83251"""
115,"""Nathan Sanchez""",kevinray@harris.com,0000000000,"""828 Jonathan Mountain Suite 746 Jonesberg Nj 26153"""
134,"""Erika Duran""",ganderson@gmail.com,0000000000,"""7163 Jessica Ferry Apt. 414 Lake Lori Nj 93098"""
-,"""Erika Duran""",ganderson@gmail.com,0000000000,
